455|Half 1st cousins, 2 rem & double half 2nd cousins, 2 rem|455|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
456|Half 1st cousins, 2 rem & 2nd cousins, 1 rem & 2nd cousins, 2 rem|456|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
457|Half 1st cousins, 2 rem & double 2nd cousins, 2 rem|457|-1|1/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
458|Half 1st cousins, 2 rem & double 3rd cousins, 1 rem|458|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
459|Half 1st cousins, 2 rem & double 3rd cousins, 2 rem|459|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
460|Double half 1st cousins, 2 rem & 2nd cousins, 2 rem|460|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
461|Half 2nd cousins & half 2nd cousins, 1 rem & 3rd cousins, 1 rem|461|-1|7/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
462|Half 2nd cousins & 2nd cousins, 1 rem & 3rd cousins|462|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
463|Half 2nd cousins & 2nd cousins, 1 rem & 3rd cousins, 1 rem|463|-1|9/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
464|Half 2nd cousins & 2nd cousins, 1 rem & 4th cousins, 1 rem|464|-1|33/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
465|Half 2nd cousins & double 2nd cousins, 1 rem|465|-1|3/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
466|Half 2nd cousins & 3rd cousins & 3rd cousins, 1 rem|466|-1|7/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
467|Half 2nd cousins & double 3rd cousins|467|-1|1/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
468|Half 2nd cousins & double 3rd cousins, 1 rem|468|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
469|Half 2nd cousins & double 4th cousins|469|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
470|Half 2nd cousins, 1 rem & half 3rd cousins & 4th cousins|470|-1|7/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
471|Half 2nd cousins, 1 rem & double half 3rd cousins, 1 rem|471|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
472|Half 2nd cousins, 1 rem & 2nd cousins, 2 rem & 3rd cousins, 1 rem|472|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
473|Half 2nd cousins, 1 rem & 3rd cousins & 3rd cousins, 1 rem|473|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
474|Half 2nd cousins, 1 rem & 3rd cousins & 4th cousins|474|-1|9/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
475|Half 2nd cousins, 1 rem & double 3rd cousins|475|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
476|Half 2nd cousins, 1 rem & 3rd cousins, 1 rem & 4th cousins|476|-1|7/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
477|Half 2nd cousins, 1 rem & double 3rd cousins, 1 rem|477|-1|1/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
478|Half 2nd cousins, 1 rem & double 4th cousins|478|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
479|Half 2nd cousins, 1 rem & double 4th cousins, 1 rem|479|-1|5/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
480|Double half 2nd cousins, 1 rem & 3rd cousins, 1 rem|480|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
481|Half 3rd cousins & 3rd cousins, 1 rem & half 3rd cousins, 1 rem|481|-1|5/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
482|Half 3rd cousins & 3rd cousins, 1 rem & 4th cousins|482|-1|5/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
483|Half 3rd cousins & double 3rd cousins, 1 rem|483|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
484|Half 3rd cousins & double 4th cousins|484|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
485|Parent-offspring & half 1st cousins, 2 rem & 2nd cousins, 2 rem|485|-1|67/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
486|Parent-offspring & half 2nd cousins & 3rd cousins|486|-1|67/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
487|Parent-offspring & double 1st cousins, 2 rem|487|-1|9/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
488|Parent-offspring & double 2nd cousins|488|-1|9/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
489|Parent-offspring & 2nd cousins, 1 rem & 2nd cousins, 2 rem|489|-1|67/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
490|Parent-offspring & 2nd cousins, 1 rem & 3rd cousins, 1 rem|490|-1|133/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
491|Parent-offspring & 2nd cousins, 2 rem & 3rd cousins|491|-1|33/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
492|Parent-offspring & double 2nd cousins, 2 rem|492|-1|33/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
493|Parent-offspring & double 3rd cousins|493|-1|33/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
494|Grandparent-grandchild & half gr grand avuncular & 1st cousins, 3 rem|494|-1|19/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
495|Grandparent-grandchild & half 1st cousins, 1 rem & 2nd cousins, 1 rem|495|-1|19/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
496|Grandparent-grandchild & double 1st cousins, 1 rem|496|-1|3/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
497|Grandparent-grandchild & 1st cousins, 2 rem & 1st cousins, 3 rem|497|-1|19/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
498|Grandparent-grandchild & 1st cousins, 2 rem & 2nd cousins, 2 rem|498|-1|37/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
499|Grandparent-grandchild & double 1st cousins, 2 rem|499|-1|5/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
500|Grandparent-grandchild & double 1st cousins, 3 rem|500|-1|9/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
501|Grandparent-grandchild & 2nd cousins, 1 rem & 2nd cousins, 2 rem|501|-1|35/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
502|Grandparent-grandchild & double 2nd cousins, 1 rem|502|-1|9/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
503|Grandparent-grandchild & double 2nd cousins, 2 rem|503|-1|17/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
504|Gr grandparent-grandchild & gr gr grandparent-grandchild & gr gr grand avuncular|504|-1|7/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
505|Gr grandparent-grandchild & grand avuncular & 1st cousins, 3 rem|505|-1|17/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
506|Gr grandparent-grandchild & gr grand avuncular & gr gr grand avuncular|506|-1|7/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
507|Gr grandparent-grandchild & gr grand avuncular & 1st cousins, 3 rem|507|-1|13/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
508|Gr grandparent-grandchild & double gr gr grand avuncular|508|-1|3/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
509|Gr grandparent-grandchild & 1st cousins, 2 rem & 1st cousins, 3 rem|509|-1|11/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
510|Gr grandparent-grandchild & double 1st cousins, 2 rem|510|-1|3/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
511|Gr grandparent-grandchild & double 1st cousins, 3 rem|511|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
512|Gr gr grandparent-grandchild & double gr gr gr grandparent-grandchild|512|-1|1/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
513|Gr gr grandparent-grandchild & gr grand avuncular & gr gr grand avuncular|513|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
514|Gr gr grandparent-grandchild & double gr grand avuncular|514|-1|3/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
515|Gr gr grandparent-grandchild & double gr gr grand avuncular|515|-1|1/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
516|Double gr gr grandparent-grandchild & gr gr gr grandparent-grandchild|516|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
517|Double gr gr grandparent-grandchild & gr gr grand avuncular|517|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
518|Triple gr gr gr grandparent-grandchild|518|-1|3/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
519|Siblings & double half 2nd cousins, 1 rem|519|-1|33/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
520|Siblings & double 3rd cousins, 1 rem|520|-1|65/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
521|Avuncular & half 1st cousins, 2 rem & 2nd cousins, 2 rem|521|-1|35/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
522|Avuncular & half 2nd cousins & 3rd cousins|522|-1|35/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
523|Avuncular & double 1st cousins, 2 rem|523|-1|5/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
524|Avuncular & double 2nd cousins|524|-1|5/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
525|Avuncular & 2nd cousins, 1 rem & 2nd cousins, 2 rem|525|-1|35/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
526|Avuncular & 2nd cousins, 1 rem & 3rd cousins, 1 rem|526|-1|69/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
527|Avuncular & 2nd cousins, 2 rem & 3rd cousins|527|-1|17/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
528|Avuncular & double 2nd cousins, 2 rem|528|-1|17/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
529|Avuncular & double 3rd cousins|529|-1|17/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
530|Grand avuncular & half gr grand avuncular & 1st cousins, 3 rem|530|-1|11/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
531|Grand avuncular & half 1st cousins, 1 rem & 2nd cousins, 1 rem|531|-1|11/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
532|Grand avuncular & gr grand avuncular & 1st cousins, 3 rem|532|-1|13/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
533|Grand avuncular & 1st cousins, 2 rem & 1st cousins, 3 rem|533|-1|11/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
534|Grand avuncular & 1st cousins, 2 rem & 2nd cousins, 2 rem|534|-1|21/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
535|Grand avuncular & double 1st cousins, 2 rem|535|-1|3/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
536|Grand avuncular & double 1st cousins, 3 rem|536|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
537|Grand avuncular & 2nd cousins, 1 rem & 2nd cousins, 2 rem|537|-1|19/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
538|Grand avuncular & double 2nd cousins, 1 rem|538|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
539|Gr grand avuncular & double gr gr grand avuncular|539|-1|1/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
540|Gr grand avuncular & 1st cousins, 2 rem & 1st cousins, 3 rem|540|-1|7/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
541|Gr grand avuncular & double 1st cousins, 2 rem|541|-1|1/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
542|Gr grand avuncular & double 1st cousins, 3 rem|542|-1|3/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
543|Double gr grand avuncular & gr gr grand avuncular|543|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
544|Double gr grand avuncular & 1st cousins, 3 rem|544|-1|9/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
545|Triple gr gr grand avuncular|545|-1|3/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
546|1st cousins & half 1st cousins & half 1st cousins, 1 rem|546|-1|7/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
547|1st cousins & half 1st cousins & 2nd cousins|547|-1|7/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
548|1st cousins & half 2nd cousins & 3rd cousins|548|-1|19/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
549|1st cousins & half 2nd cousins, 1 rem & 3rd cousins, 1 rem|549|-1|35/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
550|1st cousins & 1st cousins, 1 rem & 2nd cousins, 1 rem|550|-1|13/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
551|1st cousins & 1st cousins, 1 rem & 3rd cousins|551|-1|25/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
552|1st cousins & 2nd cousins & 3rd cousins|552|-1|21/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
553|1st cousins & 2nd cousins & 3rd cousins, 1 rem|553|-1|41/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
554|1st cousins & 2nd cousins, 1 rem & half 3rd cousins, 1 rem|554|-1|73/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
555|1st cousins & 2nd cousins, 1 rem & 3rd cousins|555|-1|19/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
556|1st cousins & 2nd cousins, 1 rem & 3rd cousins, 1 rem|556|-1|37/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
557|1st cousins & 2nd cousins, 1 rem & 4th cousins|557|-1|73/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
558|1st cousins & 3rd cousins & 3rd cousins, 1 rem|558|-1|35/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
559|1st cousins & 3rd cousins & 4th cousins|559|-1|69/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
560|1st cousins & 3rd cousins, 1 rem & 4th cousins|560|-1|67/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
561|1st cousins & double 3rd cousins, 1 rem|561|-1|17/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
562|1st cousins & double 3rd cousins, 2 rem|562|-1|33/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
563|1st cousins, 1 rem & half 1st cousins, 1 rem & 2nd cousins|563|-1|1/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
564|1st cousins, 1 rem & half 1st cousins, 2 rem & 2nd cousins, 2 rem|564|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
565|1st cousins, 1 rem & half 1st cousins, 2 rem & 3rd cousins|565|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
566|1st cousins, 1 rem & half 2nd cousins & 3rd cousins|566|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
567|1st cousins, 1 rem & half 2nd cousins & 3rd cousins, 1 rem|567|-1|21/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
568|1st cousins, 1 rem & half 2nd cousins, 1 rem & 3rd cousins, 1 rem|568|-1|19/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
569|1st cousins, 1 rem & half 2nd cousins, 1 rem & 4th cousins|569|-1|37/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
570|1st cousins, 1 rem & 1st cousins, 2 rem & 2nd cousins, 1 rem|570|-1|7/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
571|1st cousins, 1 rem & 1st cousins, 2 rem & 2nd cousins, 2 rem|571|-1|13/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
572|1st cousins, 1 rem & double 1st cousins, 2 rem|572|-1|1/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
573|1st cousins, 1 rem & 2nd cousins & 2nd cousins, 1 rem|573|-1|7/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
574|1st cousins, 1 rem & 2nd cousins & 2nd cousins, 2 rem|574|-1|13/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
575|1st cousins, 1 rem & 2nd cousins & 3rd cousins|575|-1|13/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
576|1st cousins, 1 rem & 2nd cousins & 3rd cousins, 1 rem|576|-1|25/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
577|1st cousins, 1 rem & double 2nd cousins|577|-1|1/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
578|1st cousins, 1 rem & 2nd cousins, 1 rem & half 2nd cousins, 1 rem|578|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
579|1st cousins, 1 rem & 2nd cousins, 1 rem & 3rd cousins|579|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
580|1st cousins, 1 rem & 2nd cousins, 1 rem & 3rd cousins, 1 rem|580|-1|21/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
581|1st cousins, 1 rem & 2nd cousins, 1 rem & 4th cousins|581|-1|41/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
582|1st cousins, 1 rem & double 2nd cousins, 1 rem|582|-1|3/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
583|1st cousins, 1 rem & 2nd cousins, 2 rem & 3rd cousins|583|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
584|1st cousins, 1 rem & 2nd cousins, 2 rem & 3rd cousins, 1 rem|584|-1|19/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
585|1st cousins, 1 rem & double 2nd cousins, 2 rem|585|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
586|1st cousins, 1 rem & 3rd cousins & 3rd cousins, 1 rem|586|-1|19/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
587|1st cousins, 1 rem & 3rd cousins & 4th cousins|587|-1|37/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
588|1st cousins, 1 rem & double 3rd cousins|588|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
589|1st cousins, 1 rem & 3rd cousins, 1 rem & 4th cousins|589|-1|35/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
590|1st cousins, 1 rem & double 4th cousins|590|-1|17/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
591|Double 1st cousins, 1 rem & half 1st cousins, 2 rem|591|-1|9/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
592|Double 1st cousins, 1 rem & half 2nd cousins|592|-1|9/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
593|Double 1st cousins, 1 rem & 2nd cousins, 1 rem|593|-1|9/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
594|Double 1st cousins, 1 rem & 3rd cousins|594|-1|17/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
595|Double 1st cousins, 1 rem & 3rd cousins, 1 rem|595|-1|33/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
596|1st cousins, 2 rem & half 1st cousins, 2 rem & 2nd cousins, 2 rem|596|-1|7/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
597|1st cousins, 2 rem & half 2nd cousins, 1 rem & half 2nd cousins, 2 rem|597|-1|11/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
598|1st cousins, 2 rem & double half 2nd cousins, 2 rem|598|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
599|1st cousins, 2 rem & 1st cousins, 3 rem & 2nd cousins, 1 rem|599|-1|1/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
600|1st cousins, 2 rem & double 1st cousins, 3 rem|600|-1|1/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
601|1st cousins, 2 rem & 2nd cousins & 2nd cousins, 1 rem|601|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
602|1st cousins, 2 rem & 2nd cousins & 3rd cousins, 1 rem|602|-1|17/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
603|1st cousins, 2 rem & 2nd cousins, 1 rem & half 2nd cousins, 2 rem|603|-1|13/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
604|1st cousins, 2 rem & 2nd cousins, 1 rem & 2nd cousins, 2 rem|604|-1|7/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
605|1st cousins, 2 rem & 2nd cousins, 1 rem & 3rd cousins|605|-1|7/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
606|1st cousins, 2 rem & 2nd cousins, 1 rem & 3rd cousins, 1 rem|606|-1|13/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
607|1st cousins, 2 rem & double 2nd cousins, 1 rem|607|-1|1/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
608|1st cousins, 2 rem & 2nd cousins, 2 rem & 2nd cousins, 3 rem|608|-1|11/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
609|1st cousins, 2 rem & double 2nd cousins, 2 rem|609|-1|3/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
610|1st cousins, 2 rem & double 3rd cousins, 1 rem|610|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
611|Double 1st cousins, 2 rem & 1st cousins, 3 rem|611|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
612|Double 1st cousins, 2 rem & 2nd cousins, 1 rem|612|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
613|Double 1st cousins, 2 rem & 2nd cousins, 2 rem|613|-1|9/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
614|Double 1st cousins, 3 rem & half 1st cousins, 3 rem|614|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
615|Triple 1st cousins, 3 rem|615|-1|3/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
616|2nd cousins & half 2nd cousins & 2nd cousins, 1 rem|616|-1|1/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
617|2nd cousins & half 2nd cousins & 3rd cousins|617|-1|7/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
618|2nd cousins & half 2nd cousins & 3rd cousins, 1 rem|618|-1|13/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
619|2nd cousins & half 2nd cousins, 1 rem & 3rd cousins|619|-1|3/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
620|2nd cousins & half 2nd cousins, 1 rem & 3rd cousins, 1 rem|620|-1|11/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
621|2nd cousins & half 2nd cousins, 1 rem & 4th cousins|621|-1|21/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
622|2nd cousins & half 3rd cousins & 3rd cousins, 1 rem|622|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
623|2nd cousins & half 3rd cousins & 4th cousins|623|-1|19/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
624|2nd cousins & 2nd cousins, 1 rem & 2nd cousins, 2 rem|624|-1|7/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
625|2nd cousins & 2nd cousins, 1 rem & 3rd cousins|625|-1|7/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
626|2nd cousins & 2nd cousins, 1 rem & 3rd cousins, 1 rem|626|-1|13/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
627|2nd cousins & 2nd cousins, 1 rem & 4th cousins|627|-1|25/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
628|2nd cousins & double 2nd cousins, 1 rem|628|-1|1/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
629|2nd cousins & 2nd cousins, 2 rem & 3rd cousins, 1 rem|629|-1|11/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
630|2nd cousins & 2nd cousins, 2 rem & 4th cousins, 1 rem|630|-1|41/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
631|2nd cousins & double 2nd cousins, 2 rem|631|-1|3/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
632|2nd cousins & 3rd cousins & half 3rd cousins|632|-1|11/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
633|2nd cousins & 3rd cousins & 3rd cousins, 1 rem|633|-1|11/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
634|2nd cousins & 3rd cousins & 4th cousins|634|-1|21/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
635|2nd cousins & 3rd cousins & 4th cousins, 1 rem|635|-1|41/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
636|2nd cousins & double 3rd cousins|636|-1|3/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
637|2nd cousins & 3rd cousins, 1 rem & 3rd cousins, 2 rem|637|-1|19/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
638|2nd cousins & 3rd cousins, 1 rem & 4th cousins|638|-1|19/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
639|2nd cousins & double 3rd cousins, 1 rem|639|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
640|2nd cousins & double 4th cousins|640|-1|9/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
641|Double 2nd cousins & half 2nd cousins|641|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
642|Double 2nd cousins & half 2nd cousins, 1 rem|642|-1|9/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
643|Double 2nd cousins & 3rd cousins|643|-1|9/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
644|Double 2nd cousins & 4th cousins|644|-1|33/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
645|2nd cousins, 1 rem & half 2nd cousins, 1 rem & 3rd cousins|645|-1|1/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
646|2nd cousins, 1 rem & half 2nd cousins, 1 rem & 3rd cousins, 1 rem|646|-1|7/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
647|2nd cousins, 1 rem & half 2nd cousins, 1 rem & 4th cousins|647|-1|13/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
648|2nd cousins, 1 rem & double half 2nd cousins, 1 rem|648|-1|1/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
649|2nd cousins, 1 rem & half 3rd cousins & half 3rd cousins, 1 rem|649|-1|11/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
650|2nd cousins, 1 rem & half 3rd cousins & 4th cousins|650|-1|11/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
651|2nd cousins, 1 rem & double half 3rd cousins, 1 rem|651|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
652|2nd cousins, 1 rem & 2nd cousins, 2 rem & 3rd cousins|652|-1|1/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
653|2nd cousins, 1 rem & 2nd cousins, 2 rem & 3rd cousins, 1 rem|653|-1|7/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
654|2nd cousins, 1 rem & 2nd cousins, 2 rem & 4th cousins|654|-1|13/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
655|2nd cousins, 1 rem & 2nd cousins, 2 rem & 4th cousins, 1 rem|655|-1|25/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
656|2nd cousins, 1 rem & double 2nd cousins, 2 rem|656|-1|1/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
657|2nd cousins, 1 rem & double 2nd cousins, 3 rem|657|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
